lag_1,lag_2,lag_4,lag_8,rolling_mean_4,rolling_mean_8,rolling_std_4,rolling_std_8,month,week_of_year,is_month_start,is_month_end,month_sin,month_cos,week_sin,week_cos,has_holiday,min_days_to_holiday,hol_new_year,hol_easter,hol_kings_day,hol_liberation_day,hol_ascension,hol_pentecost,hol_christmas,temp_mean,temp_min,temp_max,precip_sum,sunshine_sum,temp_anomaly,heavy_rain,lockdown,lockdown_days,school_holiday,school_autumn,school_christmas,school_may,school_spring,school_summer
19.636566957454903,8.915901019052086,1.2694149863849011,7.511028762743479,36.10966063518405,8.876473076502888,-8.952850090221407,1.1513978972009955,-1.7483948193867431,-9.424726903565679,0.7797451973659169,-0.9155560608031343,0.034022624785992044,2.1062049604112256,-0.6357249772190343,2.0908358851960362,0.6848910685036377,0.7261379408036727,1.3363987209778045,0.08720695283228712,0.7502493338270364,-2.1991810833012635,2.987623029520703,-0.6047915935124893,1.1457653157887835,-0.25557638344208805,-0.4963778583040388,4.720255717519156,-2.5126225082667974,-3.397244560653053,-0.7014925316650099,-1.0101676299448297,-1.8883406204242281,1.318838302566283,1.09493835684682,0.9926689675201642,1.2653425521696102,-1.0620823786859461,-1.0991046145971322,1.518420496629942
16.11814103847861,8.482359384847324,2.399639946460717,7.526084559858815,35.1823568169844,7.837965885383034,-8.845671292243786,2.743417851215732,-0.10069034630078487,-6.86509818906408,-1.7315138267248675,2.4607743993360103,-1.422162362996841,0.8415563053084514,-2.3806145234280263,1.732181049868417,1.6635132229486154,2.6968028790599563,-1.2236391469025596,-0.20396772788649561,0.3070212028861315,0.2594585760548294,0.8524478743569778,-0.8166641214907556,2.888487850752345,-0.018495413791205347,-3.351556506606012,3.3979896449078826,-3.602914758184116,0.020413189396502687,-1.1348249500833283,-0.28402760750847844,-0.5952347976813919,-0.6302684414833728,0.7881237159651602,0.9101002971878362,-0.08528173238823845,0.6697260766417368,-0.8045150729642262,-0.021760832742763216
16.478356728228615,9.102218183883249,3.7692535888381773,7.0022859166467395,36.30026562618328,9.657829651443897,-8.541096114761766,1.9651516146473353,-1.7108260029744422,-6.189108067419026,0.920607352413824,-2.122124180913553,-0.5773624135038024,-0.46521707427205605,0.2198481132166951,1.6971121223626813,-1.2940296854553024,2.533804317001113,1.2113738822882258,1.200311758640269,0.2772031557500975,0.8941706990113447,0.9070577357846,1.259587258032235,1.988357374828147,0.7440033795226749,-3.439910182522147,5.976739091842138,-1.4839005546637742,-2.207826749637727,1.7536947307645394,-0.6569618830237224,0.9765553145281121,0.45266865080829977,2.3726329769685384,-1.25010825449805,1.1488268698401478,1.185716471725644,-0.38617318264253975,0.10790772306226616
16.538629517649447,9.339439172223656,2.8854556280780104,7.548496951704096,37.73842284266104,11.393858119089066,-9.210611164985291,0.202892446244735,-0.9021797174408112,-8.479754588016398,-1.0017768162656127,-0.7368491498139986,0.23918174328956907,0.12248618120536435,-0.481178289657019,4.644197775251534,1.245896499666783,0.14333030141167782,0.6212249523276543,-1.857153805237724,-0.46042507045021336,-1.2371640764517504,-1.2555807807903734,1.4111434096244753,0.9420105638405144,0.5119733394453129,-2.215425294178644,2.987477998559759,-4.614346357464164,-2.6258847277659987,0.9711043951336952,-0.5236329497960924,1.4162377532714172,-1.912666903547282,2.875680321030148,-0.3808321157532792,1.997060994254694,-0.6843544602903746,0.302096062803452,0.6901945798816775
15.175975318727971,11.538690917104002,1.4018669600549611,6.229177907866401,37.34437803029352,8.501700290823022,-9.660898783006306,0.42042242170570315,-1.5717727017377439,-6.032281545931673,-0.6864078970510155,-0.03672601443152768,-1.3100095129522276,1.505247165913736,0.1436730494497243,1.6474783500216155,1.2149215439775192,2.0815335918774487,1.5924998865492002,-0.0979234202350029,2.734841578439248,-0.1055264053714842,0.1926935609835694,2.1161304500440856,-0.7432619996767376,2.178293413214749,-0.5004137820021983,1.7637373658716595,-3.0052930315938857,-2.3452102888703794,0.17549565441363357,0.04775599984680335,-2.3438285666568106,0.2429690949794199,0.11065703741104471,1.532176683590496,0.578892490491671,0.2910694801698615,0.5268674856767185,2.0460912470762054
13.58805140630415,7.199656319010938,3.7783854535142156,6.597752376230742,36.86680695448342,9.739103216495051,-10.685934016951459,-0.06894425359729246,0.47484819083294655,-5.779145700737494,-0.0799265722167055,-0.22161251623377817,0.1015154458832389,0.6380019455226142,-0.6498080757833495,1.5660398717495085,-1.235400929158938,4.095220636234053,2.2876959295253356,0.7437781170357765,-1.2432065247061308,-0.35670411533177043,1.3574769420899309,-0.13350458029389037,-0.0878115211215293,0.02317757620608836,0.21499031011592765,3.6380424039934893,-4.652320236641095,-1.579697593267871,0.15713083878266218,2.960803323156086,-0.09522642107509534,3.8655793025872054,1.0210763424445615,-3.165889633430507,-0.7044136150656174,0.14565231168252477,-0.5914257521586608,0.49364915160440237
17.064535759522688,9.260735891883922,0.818539450235215,6.040934791054658,37.34721991557173,11.882609623825562,-8.50084938276643,1.201926054706648,-1.5389135843545174,-9.23816453415371,-0.7609052673915113,-1.340673410670129,-1.5847591563499157,-1.0968761058079899,1.2007561229402894,1.509776596131142,-1.9945390347109642,0.2785848948008142,-0.8249310008122533,-0.31629873307973894,2.4884467160115262,-0.6893060929315952,-1.3679162337995325,0.4732673315814436,0.479686414686014,0.6461680919620414,-0.9639371263173866,2.296716645335457,-2.1012190123637993,-2.8263139018146437,0.449777280827976,1.613354087110048,-0.5031754444152502,2.1814561828307393,0.6035163276986353,0.603069653838298,-1.3100456259578992,-1.493279902759414,-1.1313841186582274,-0.5443487420640425
13.120112054909766,7.029439881382515,0.9543983221457397,6.753250063974729,36.43456658661864,8.765620532163144,-7.594228769342714,2.0263117198308005,-1.4482106458122106,-6.580711270471571,0.010692994762117937,-2.14961204096712,-0.8189338740041051,-0.9201055975574995,0.4152180375871846,1.4603380784769744,0.9190540444543047,1.8764981910974536,0.5380827300872087,0.012359218849617892,-2.1078225024080606,0.9360763411044806,0.28375771579712233,-0.469066523295204,0.8043832360708051,1.7916002071803925,-3.1795269708613865,3.6436166207670437,-1.2789788738417227,-1.0481762042477207,-0.3415777856759654,-0.016178489008300368,-0.7383138472916183,-1.8837267119069423,0.6423193374439701,0.530781871264831,-0.7320695496211332,-1.1077742083018995,-0.9428736947690052,-0.35554389451277313
14.647802889378518,9.341823618803119,0.25947082792315185,6.0202432008724776,36.48775431911587,11.007524142146556,-10.084487607841181,0.6440723303118272,-1.5389224334262965,-5.503518269954319,1.8469185680502784,1.1496755935970673,0.4559720126962746,1.0989215076928558,-2.8020466196643503,1.6946884077463722,1.8683523420036718,-0.31598864852758535,0.6664895270971186,-1.6027868773382683,-2.000437394811014,2.1002958000862115,-0.8283175629570219,-1.6265740826990946,-1.4172080199799448,-0.3668373874389982,-3.5330313104597137,2.760626503003897,-1.9468488351167477,-2.168168689128064,0.5023916025573663,-0.4070425999868645,-0.8359635465822972,-1.96619199999452,-1.153912938096178,1.2193258643851488,-1.8430435228665436,1.228791049209168,-0.17891472526349822,1.7233647626803434
16.822604877029846,5.745691346943986,1.8339864571937572,5.5854404386704095,38.06615382733408,8.581241482202163,-9.738221130858767,-0.013491549973887266,0.2977622781296367,-7.21084517127293,-1.8895862003805428,-2.376623382687738,-0.043645775822334816,1.3544972822408794,-0.02692897192807049,2.496191512415938,-0.7127390149208741,2.8080907658511736,2.6543361314558562,-0.4621566271551693,1.4360115710162717,0.3287900470185076,-0.9518546051287653,-0.37400767481739233,-1.8891673282062387,1.2081170056130142,0.7370520472972836,4.84747671080506,-2.335393036326744,-1.6597856498683612,-0.5109722470928675,0.26378614569334047,1.831687536574804,-0.7878099712602548,-0.15725706770577308,-1.0764328847756641,0.08729906458982574,-0.16143415845458184,1.0504189036629716,-1.0091436508566625
